H,U6342,Activity,20150209,15:51:58,20150113,1.8,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150113,20150114,BUY,1000000,1.19504,-1195040,0,-19.96224839,0,0,0,1224923203,,TRADE USD.CAD,0.8363,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150113,20150114,BUY,243000,1.19504,-290394.72,0,-4.85082636,0,0,0,1224923207,,TRADE USD.CAD,0.8363,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150113,20150114,SELL,-1000000,1.19699,1196990,0,-19.99482168,0,0,0,1224952777,,TRADE USD.CAD,0.8363,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150113,20150114,SELL,-200000,1.1969,239380,0,-3.99866366,0,0,0,1224953491,,TRADE USD.CAD,0.8363,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150113,20150114,SELL,-43000,1.19689,51466.27,0,-2,0,0,0,1224953507,,TRADE USD.CAD,0.8363,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150113,20150114,BUY,2011,1.19435,-2401.83785,0,-2,0,0,0,1225206292,,TRADE USD.CAD,0.8363,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150113,20150115,SELL,-1243000,14.6487,18208334.1,0,-24.8527047,0,0,0,1224923199,,TRADE USD.MXN,0.068428,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150113,20150115,BUY,1000000,14.6493,-14649300,0,-19.99494984,0,0,0,1224952776,,TRADE USD.MXN,0.068428,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150113,20150115,BUY,200000,14.64812,-2929624,0,-3.99866785,0,0,0,1224953493,,TRADE USD.MXN,0.068428,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150113,20150115,BUY,43000,14.64812,-629869.16,0,-0.85971359,0,0,0,1224953503,,TRADE USD.MXN,0.068428,,,IDEALFX,,,
T,12,
